趣吃饭,商业模式匮乏/行业竞争,2015-01-01,2020-04-22,6/4/22,本地生活,北京,A轮
眯眯生活,融资能力不足,2014-09-01,2018-12-31,4/3/30,社交网络,广东,天使轮
特贰,None,2014-08-01,2018-12-31,4/4/30,电子商务,北京,尚未获投
36度,行业竞争,2014-06-01,2018-12-31,4/6/30,医疗健康,北京,不明确
A线之家,None,2014-02-01,2018-12-31,4/10/30,房产服务,上海,不明确
Agada传太医,商业模式匮乏,2014-01-01,2018-12-31,4/11/30,医疗健康,上海,天使轮
野薄荷,市场伪需求,2014-09-01,2018-12-31,4/3/30,文娱传媒,北京,尚未获投
正点办公,现金流断裂,2014-03-01,2018-12-31,4/9/30,企业服务,广东,不明确
车兔,行业竞争,2014-10-01,2018-12-31,4/2/30,汽车交通,北京,尚未获投
优活乐选高尔夫,None,2014-11-01,2018-12-31,4/1/30,体育运动,北京,不明确
安妮妹妹网,None,2014-09-01,2018-12-31,4/3/30,电子商务,上海,尚未获投
Last Guide,业务调整,2014-04-01,2018-12-31,4/8/30,工具软件,北美洲,天使轮
工作趣,None,2014-12-01,2018-12-31,4/0/30,企业服务,北京,尚未获投
轻客,行业竞争,2014-12-01,2018-12-31,4/0/30,本地生活,浙江,天使轮
叮叮交友,市场伪需求/商业模式匮乏,2014-11-01,2018-12-31,4/1/30,社交网络,北京,不明确
寓见城市青年公寓,现金流断裂/法律法规风险,2014-03-01,2018-12-31,4/9/30,房产服务,上海,B轮
信捷转运,商业模式匮乏,2014-04-01,2018-12-31,4/8/30,电子商务,广东,不明确
简米系统,None,2014-01-01,2018-12-31,4/11/30,新工业,上海,天使轮
e快送,None,2014-11-01,2018-12-31,4/1/30,物流,北京,不明确
索度互联,业务过于分散/行业竞争,2014-08-01,2018-12-31,4/4/30,教育,广东,天使轮
新餐馆,业务过于分散/团队能力不足,2017-02-01,2018-12-28,1/10/27,企业服务,湖北,尚未获投
多听网络,现金流断裂/行业竞争,2012-08-01,2018-12-27,6/4/26,文娱传媒,浙江,B轮
车听宝,现金流断裂/行业竞争,2015-01-01,2018-12-27,3/11/26,智能硬件,浙江,B轮
摩科生物,商业模式匮乏/行业竞争,2016-08-01,2018-12-21,2/4/20,医疗健康,浙江,种子轮
币联盟,商业模式匮乏/业务过于分散/团队缺乏激情/行业竞争,2018-06-01,2018-12-18,0/6/17,金融,湖北,尚未获投
睿宝金服,None,2017-03-01,2018-12-07,1/9/6,金融,北京,尚未获投
借点儿,商业模式匮乏/现金流断裂,2015-01-01,2018-12-04,3/11/3,金融,四川,天使轮
二一美银电子商务,None,2014-01-01,2018-12-03,4/11/2,电子商务,北京,尚未获投
三刻321cooking,行业竞争,2016-05-01,2018-12-01,2/7/0,本地生活,北京,Pre-A轮
威海宣杨光电,营销不足,2014-11-01,2018-11-30,4/0/29,新工业,山东,A轮
优居客装修网,烧钱/现金流断裂,2013-08-01,2018-11-26,5/3/25,房产服务,上海,天使轮
全民TV,烧钱/现金流断裂/融资能力不足/行业竞争,2015-11-01,2018-11-26,3/0/25,文娱传媒,上海,A轮
深圳小闪快送,行业竞争,2016-07-01,2018-11-17,2/4/16,物流,广东,Pre-A轮
乃大传媒,None,2017-03-01,2018-11-13,1/8/12,广告营销,广东,尚未获投
中医宝,商业模式匮乏/行业竞争,2015-04-01,2018-11-07,3/7/6,医疗健康,上海,天使轮
蝉游记,产品入场时机,2012-05-01,2018-10-31,6/5/30,旅游,上海,已被收购
理优1对1,现金流断裂,2014-09-01,2018-10-26,4/1/25,教育,上海,A轮
和勤软件,商业模式匮乏/业务过于分散/行业竞争,2009-06-01,2018-10-25,9/4/24,企业服务,上海,A轮
车主金服,商业模式匮乏/业务过于分散/融资能力不足/行业竞争,2017-07-01,2018-10-23,1/3/22,金融,北京,尚未获投
乐知英语,None,2006-12-01,2018-10-19,11/10/18,教育,上海,不明确
异地家教网,商业模式匮乏,2009-10-01,2018-10-17,9/0/16,教育,北京,尚未获投
陪读网,商业模式匮乏,2009-06-01,2018-10-16,9/4/15,教育,北京,A轮
赛富科技,与投资人冲突/现金流断裂,2008-09-01,2018-10-15,10/1/14,电子商务,江苏,C轮
学霸1对1,烧钱/行业竞争/现金流断裂,2015-09-01,2018-10-10,3/1/9,教育,上海,A轮
人人红娘,商业模式匮乏,2014-10-01,2018-10-01,4/0/0,社交网络,北京,天使轮
131便利店,行业竞争,2016-08-01,2018-09-19,2/1/18,本地生活,北京,天使轮
繁星优选,行业竞争,2013-09-01,2018-08-31,4/11/30,电子商务,北京,A轮
未来星,None,2014-11-01,2018-08-27,3/9/26,教育,湖北,尚未获投
健康猫,产品入场时机/行业竞争,2015-03-01,2018-08-27,3/5/26,体育运动,广东,C轮
鼎家网络,政策监管/法律法规风险,2016-03-01,2018-08-20,2/5/19,房产服务,浙江,天使轮
远程视界,现金流断裂,2013-01-01,2018-08-15,5/7/14,医疗健康,北京,战略投资
瀑布协作,产品入场时机,2014-10-01,2018-08-15,3/10/14,企业服务,上海,天使轮
绿能宝,政策监管/法律法规风险,2014-12-01,2018-08-13,3/8/12,金融,上海,战略投资
Youhot洋火,现金流断裂/行业竞争,2016-08-01,2018-08-06,2/0/5,电子商务,北京,种子轮
邻家便利店,行业竞争,2015-05-01,2018-08-02,3/3/1,本地生活,北京,A轮
融数金服,业务过于分散,2015-07-01,2018-08-01,3/1/0,金融,北京,天使轮
爱钱帮,现金流断裂/政策监管,2014-04-01,2018-07-20,4/3/19,金融,北京,B+轮
利利金服,None,2015-12-01,2018-07-18,2/7/17,金融,北京,尚未获投
永利宝,政策监管/法律法规风险,2013-09-01,2018-07-18,4/10/17,金融,上海,B轮
金银猫,政策监管,2013-09-01,2018-07-18,4/10/17,金融,上海,战略投资
聚财猫,政策监管/法律法规风险,2014-07-01,2018-07-18,4/0/17,金融,上海,A轮
利民网,None,2014-04-01,2018-07-18,4/3/17,金融,广东,尚未获投
银豆网,政策监管,2013-09-01,2018-07-18,4/10/17,金融,北京,C轮
君融贷,政策监管/法律法规风险,2014-04-01,2018-07-18,4/3/17,金融,辽宁,A+轮
雅堂金融,None,2016-08-01,2018-07-17,1/11/16,金融,四川,尚未获投
乐居财富,None,2015-06-01,2018-07-15,3/1/14,金融,湖北,尚未获投
唐小僧理财,法律法规风险,2014-10-01,2018-07-14,3/9/13,金融,上海,战略投资
投之家,政策监管/法律法规风险,2014-09-01,2018-07-13,3/10/12,金融,广东,B轮
一财金融,None,2015-11-01,2018-07-13,2/8/12,金融,浙江,不明确
汇通易贷,None,2011-05-01,2018-07-13,7/2/12,金融,广东,尚未获投
合力贷,政策监管,2012-10-01,2018-07-13,5/9/12,金融,北京,A轮
石头理财,政策监管/法律法规风险,2015-01-01,2018-07-12,3/6/11,金融,浙江,A轮
2025金融网,None,2015-06-01,2018-07-12,3/1/11,金融,北京,尚未获投
天天财富,None,2014-01-01,2018-07-12,4/6/11,金融,广东,不明确
多融财富,None,2015-01-01,2018-07-12,3/6/11,金融,上海,尚未获投
贝米钱包,政策监管/法律法规风险,2014-12-01,2018-07-12,3/7/11,金融,上海,Pre-A轮
银狐财富,政策监管/法律法规风险,2014-12-01,2018-07-11,3/7/10,金融,浙江,A轮
蜂硕金融,None,2016-01-01,2018-07-11,2/6/10,金融,天津,尚未获投
聚胜财富,政策监管,2013-05-01,2018-07-11,5/2/10,金融,上海,A轮
众贷汇,None,2015-01-01,2018-07-11,3/6/10,企业服务,广东,不明确
Gobee Bike,烧钱/现金流断裂,2017-01-01,2018-07-10,1/6/9,汽车交通,香港,A轮
智慧财神,政策监管,2016-05-01,2018-07-10,2/2/9,金融,浙江,A轮
微米在线,政策监管,2015-07-01,2018-07-10,3/0/9,金融,浙江,A轮
投融家,业务调整/转型问题,2015-01-01,2018-07-09,3/6/8,金融,浙江,尚未获投
钱爸爸,None,2013-05-01,2018-07-09,5/2/8,金融,广东,尚未获投
点滴身边,None,2015-06-01,2018-07-09,3/1/8,金融,北京,尚未获投
多多理财,政策监管/法律法规风险,2015-07-01,2018-07-09,3/0/8,金融,浙江,天使轮
祺天优贷,None,2014-12-01,2018-07-09,3/7/8,金融,浙江,尚未获投
玺鉴,市场伪需求/商业模式匮乏/政策监管/法律法规风险,2014-06-01,2018-07-07,4/1/6,金融,上海,天使轮
云端金融,None,2015-11-01,2018-07-07,2/8/6,金融,浙江,A轮
佐助金服,法律法规风险/政策监管,2015-08-01,2018-07-06,2/11/5,企业服务,浙江,A轮
银票网,政策监管/法律法规风险,2014-10-01,2018-07-06,3/9/5,金融,上海,A+轮
映贝金服,None,2008-08-01,2018-07-05,9/11/4,金融,上海,尚未获投
惠盈理财,None,2015-02-01,2018-07-05,3/5/4,金融,浙江,尚未获投
E人一铺,None,2015-08-01,2018-07-04,2/11/3,金融,北京,不明确
小九金服,政策监管,2015-08-01,2018-07-03,2/11/2,金融,浙江,A轮
联璧金融,None,2014-05-01,2018-07-01,4/2/0,金融,上海,尚未获投
木枝,商业模式匮乏,2014-08-01,2018-06-25,3/10/24,社交网络,北京,不明确
秋菠网,商业模式匮乏,2014-08-01,2018-06-25,3/10/24,社交网络,河北,天使轮
麦檬科技,商业模式匮乏,2014-08-01,2018-06-25,3/10/24,社交网络,北京,尚未获投
咸鱼理财,None,2013-12-01,2018-06-24,4/6/23,金融,广东,不明确
小诸葛金服,None,2016-07-01,2018-06-23,1/11/22,金融,广东,不明确
365储蓄家,None,2018-01-01,2018-06-22,0/5/21,金融,浙江,尚未获投
哈米科技,行业竞争,2016-10-01,2018-06-20,1/8/19,本地生活,北京,A轮
越游网络,商业模式匮乏/行业竞争,2012-09-01,2018-06-12,5/9/11,游戏,上海,A轮
种钱网,None,2014-03-01,2018-06-11,4/3/10,金融,重庆,尚未获投
叮当钱包,业务调整/法律法规风险,2015-03-01,2018-06-07,3/3/6,金融,北京,不明确
丫丫网,业务过于分散/业务调整,2003-10-01,2018-06-06,14/8/5,社交网络,上海,尚未获投
贝果金融,政策监管/法律法规风险,2015-06-01,2018-06-01,3/0/0,金融,贵州,不明确
金牌理财,None,2014-11-01,2018-06-01,3/7/0,金融,河南,尚未获投
智慧矩阵,None,2017-11-01,2018-05-02,0/6/1,企业服务,北京,尚未获投
行加,None,2014-05-01,2018-05-01,4/0/0,企业服务,北京,尚未获投
野狗实时通信云,融资能力不足,2014-08-01,2018-03-16,3/7/15,企业服务,北京,A轮
技慕奇乐游戏,团队能力不足/行业竞争,2013-01-01,2018-03-01,5/2/0,游戏,四川,尚未获投
爱瘦iMomo,市场伪需求,2014-03-01,2018-03-01,4/0/0,智能硬件,广东,不明确
热葫芦,商业模式匮乏,2014-03-01,2018-02-28,3/11/27,企业服务,北京,尚未获投
多拍科技,业务调整/行业竞争,2013-06-01,2018-02-22,4/8/21,工具软件,广东,Pre-A轮
企销销,None,2016-08-01,2018-02-09,1/6/8,企业服务,重庆,种子轮
法兰游戏,创始人问题,2014-08-01,2018-02-01,3/6/0,游戏,广东,B轮
趣拍堂,商业模式匮乏,2007-03-01,2018-02-01,10/11/0,电子商务,北京,天使轮
0471呼市生活社区,None,2010-02-01,2018-01-10,7/11/9,本地生活,新疆,不明确
北京公司,商业模式匮乏,2017-08-01,2018-01-03,0/5/2,医疗健康,北京,尚未获投
高德中彩,政策监管/法律法规风险,2005-07-01,2018-01-01,12/6/0,金融,北京,尚未获投
华能成长宝,None,2003-12-01,2018-01-01,14/1/0,金融,北京,尚未获投
面包旅行,商业模式匮乏,2012-05-01,2018-01-01,5/8/0,旅游,北京,C轮
掌上游,行业竞争,2013-01-01,2018-01-01,5/0/0,游戏,四川,不明确
零重力游戏,None,2016-01-01,2018-01-01,2/0/0,游戏,上海,尚未获投
入行,商业模式匮乏/业务调整,2014-11-01,2018-01-01,3/2/0,社交网络,北京,尚未获投
美约,商业模式匮乏/行业竞争,2014-11-01,2018-01-01,3/2/0,社交网络,北京,尚未获投
1015 Shop,定价/成本问题,2017-08-01,2018-01-01,0/5/0,本地生活,北京,天使轮
FellowPlus,现金流断裂/融资能力不足,2014-07-01,2018-01-01,3/6/0,金融,广东,B轮
邸诺共享旅行,市场伪需求,2015-05-01,2018-01-01,2/8/0,旅游,北京,天使轮
呱唧,政策监管/法律法规风险/行业竞争,2015-03-01,2018-01-01,2/10/0,金融,上海,尚未获投
海对面,转型问题,2016-06-01,2018-01-01,1/7/0,文娱传媒,北京,天使轮
热呼APP,市场伪需求/商业模式匮乏,2015-02-01,2018-01-01,2/11/0,工具软件,福建,天使轮
水水网络,None,2015-08-01,2018-01-01,2/5/0,广告营销,上海,尚未获投
快推,行业竞争,2014-11-01,2018-01-01,3/2/0,企业服务,上海,天使轮
指引未来,None,2016-06-01,2018-01-01,1/7/0,企业服务,四川,尚未获投
果巾巾,None,2015-04-01,2018-01-01,2/9/0,电子商务,浙江,尚未获投
环球美联英语,None,2006-04-01,2018-01-01,11/9/0,教育,北京,尚未获投
9贝壳,行业竞争,2015-02-01,2018-01-01,2/11/0,电子商务,浙江,天使轮
名车贷,None,2014-09-01,2018-01-01,3/4/0,金融,上海,已被收购
淘摄影,商业模式匮乏/产品入场时机/行业竞争,2015-04-01,2018-01-01,2/9/0,本地生活,广东,天使轮
木瓜金融,政策监管/法律法规风险,2015-01-01,2018-01-01,3/0/0,金融,上海,天使轮
ICOINFO,政策监管/法律法规风险,2017-01-01,2018-01-01,1/0/0,金融,北京,天使轮
德问网,商业模式匮乏,2008-03-01,2017-12-31,9/9/30,社交网络,北京,尚未获投
美乐网,None,2012-02-01,2017-12-31,5/10/30,文娱传媒,北京,不明确
布拉旅行,行业竞争,2012-11-01,2017-12-31,5/1/30,旅游,上海,A+轮
乐乐订,None,2013-12-01,2017-12-31,4/0/30,本地生活,广东,不明确
安仁科技,None,2013-04-01,2017-12-31,4/8/30,企业服务,河南,不明确
俏花旦,None,2013-04-01,2017-12-31,4/8/30,电子商务,江苏,不明确
Biu彼友,市场伪需求,2013-07-01,2017-12-31,4/5/30,社交网络,四川,不明确
主厨严选,业务调整,2012-10-01,2017-12-31,5/2/30,电子商务,台湾,不明确
站台,None,2013-05-01,2017-12-31,4/7/30,社交网络,北京,尚未获投
锐码,现金流断裂,2013-05-01,2017-12-31,4/7/30,电子商务,北京,天使轮
翻漫画,None,2013-07-01,2017-12-31,4/5/30,文娱传媒,上海,不明确
专利众筹网,None,2013-08-01,2017-12-31,4/4/30,金融,北京,不明确
魔方手机助手,None,2012-03-01,2017-12-31,5/9/30,工具软件,北京,尚未获投
Catalog.im,None,2012-01-01,2017-12-31,5/11/30,文娱传媒,上海,不明确
IRewards,None,2012-12-01,2017-12-31,5/0/30,企业服务,上海,不明确
嘀嘀呜,定价/成本问题/营销不足,2012-03-01,2017-12-31,5/9/30,汽车交通,北京,天使轮
稳收宝,政策监管/法律法规风险,2013-11-01,2017-12-31,4/1/30,金融,上海,B轮
天品网,定价/成本问题/行业竞争,2012-08-01,2017-12-31,5/4/30,电子商务,上海,已被收购
图播Picplay,商业模式匮乏,2011-11-01,2017-12-31,6/1/30,文娱传媒,上海,尚未获投
星期送,None,2013-09-01,2017-12-31,4/3/30,本地生活,湖北,不明确
暖丘,业务过于分散,2013-07-01,2017-12-31,4/5/30,医疗健康,北京,天使轮
E达招车,None,2012-10-01,2017-12-31,5/2/30,汽车交通,北京,不明确
粉多客,None,2012-08-01,2017-12-31,5/4/30,电子商务,福建,不明确
某某,业务调整/产品缺陷严重,2013-08-01,2017-12-31,4/4/30,社交网络,北京,天使轮
今日爆款,None,2013-07-01,2017-12-31,4/5/30,电子商务,湖北,不明确
宏图,None,2013-03-01,2017-12-31,4/9/30,文娱传媒,广东,不明确
壹路听,None,2013-09-01,2017-12-31,4/3/30,文娱传媒,北京,不明确
美图手机,业务调整/转型问题,2013-05-01,2017-12-31,4/7/30,新工业,福建,尚未获投
享读ShareReader,商业模式匮乏,2012-11-01,2017-12-31,5/1/30,文娱传媒,广东,天使轮
美腿团,市场伪需求,2013-01-01,2017-12-31,4/11/30,电子商务,上海,天使轮
金米旅游,None,2013-10-01,2017-12-31,4/2/30,旅游,北京,不明确
好乐智出国留学网,None,2013-03-01,2017-12-31,4/9/30,教育,江苏,不明确
快子创意,None,2013-07-01,2017-12-31,4/5/30,广告营销,北京,不明确
5千克,None,2012-08-01,2017-12-31,5/4/30,电子商务,北京,不明确
i创业,None,2013-10-01,2017-12-31,4/2/30,企业服务,上海,不明确
五星汇,行业竞争,2013-04-01,2017-12-31,4/8/30,旅游,北京,已被收购
悠悠校园,None,2012-09-01,2017-12-31,5/3/30,教育,北京,不明确
趣保科技,None,2012-10-01,2017-12-31,5/2/30,金融,上海,不明确
好学网,None,2012-11-01,2017-12-31,5/1/30,企业服务,上海,不明确
51婚礼预订网,None,2012-03-01,2017-12-31,5/9/30,本地生活,湖北,不明确
同去,None,2013-03-01,2017-12-31,4/9/30,社交网络,上海,不明确
Digcoin,政策监管/行业竞争,2013-05-01,2017-12-31,4/7/30,金融,湖南,尚未获投
黑方糖,商业模式匮乏,2012-09-01,2017-12-31,5/3/30,电子商务,上海,尚未获投
爱品图,市场伪需求/商业模式匮乏,2012-01-01,2017-12-31,5/11/30,电子商务,北京,不明确
4A店,None,2012-08-01,2017-12-31,5/4/30,汽车交通,广东,不明确
MindRunner小步快跑,None,2013-09-01,2017-12-31,4/3/30,物流,四川,尚未获投
维度品牌,None,2013-07-01,2017-12-31,4/5/30,企业服务,广东,尚未获投
租租看,None,2013-05-01,2017-12-31,4/7/30,房产服务,广东,不明确
V圈,None,2012-12-01,2017-12-31,5/0/30,社交网络,北京,不明确
联合理财,政策监管,2013-08-01,2017-12-31,4/4/30,金融,四川,不明确
安晟国际,None,2013-07-01,2017-12-31,4/5/30,教育,浙江,不明确
爱秀吧,业务调整,2012-06-01,2017-12-31,5/6/30,文娱传媒,广东,尚未获投
创腾,None,2012-07-01,2017-12-31,5/5/30,电子商务,广东,尚未获投
麦圈,业务调整,2012-06-01,2017-12-31,5/6/30,社交网络,广东,天使轮
营养膳食指南,None,2013-08-01,2017-12-31,4/4/30,医疗健康,北京,不明确
奔奔BenBen,None,2013-10-01,2017-12-31,4/2/30,社交网络,北京,不明确
推推共享,商业模式匮乏/产品入场时机,2012-02-01,2017-12-31,5/10/30,工具软件,北京,天使轮
iMenuX,现金流断裂,2012-02-01,2017-12-31,5/10/30,本地生活,浙江,不明确
时空情缘,None,2013-03-01,2017-12-31,4/9/30,文娱传媒,湖南,不明确
游戏部落,行业竞争,2012-07-01,2017-12-31,5/5/30,游戏,湖北,尚未获投
上海泉游,None,2013-01-01,2017-12-31,4/11/30,游戏,上海,不明确
乐换,None,2013-03-01,2017-12-31,4/9/30,电子商务,上海,不明确
上海智都科技Zeedoo,None,2012-06-01,2017-12-31,5/6/30,企业服务,上海,不明确
榜单客,None,2013-10-01,2017-12-31,4/2/30,电子商务,山东,不明确
@薇券,业务调整/转型问题,2012-11-01,2017-12-31,5/1/30,广告营销,北京,天使轮
酒店冰室,现金流断裂,2013-07-01,2017-12-31,4/5/30,房产服务,广东,不明确
物本购商城,None,2013-01-01,2017-12-31,4/11/30,电子商务,浙江,不明确
病患如我,业务调整,2013-11-01,2017-12-31,4/1/30,医疗健康,福建,天使轮
安天地科技,None,2012-05-01,2017-12-31,5/7/30,新工业,广东,不明确
创梦者,None,2016-02-01,2017-12-31,1/10/30,文娱传媒,北京,尚未获投
拍普,None,2012-01-01,2017-12-31,5/11/30,汽车交通,上海,不明确
土椒网,市场伪需求,2012-04-01,2017-12-31,5/8/30,电子商务,广东,尚未获投
咚咚健身,None,2013-07-01,2017-12-31,4/5/30,医疗健康,上海,不明确
驾校超市,None,2012-01-01,2017-12-31,5/11/30,汽车交通,北京,不明确
邦家政PH+,None,2013-11-01,2017-12-31,4/1/30,本地生活,福建,不明确
比赛日,None,2012-03-01,2017-12-31,5/9/30,社交网络,北京,不明确
皮埃尔,None,2012-12-01,2017-12-31,5/0/30,体育运动,北京,不明确
城市味道,None,2012-10-01,2017-12-31,5/2/30,本地生活,广东,不明确
EADING一丁芯,None,2013-03-01,2017-12-31,4/9/30,智能硬件,福建,不明确
型男网,市场伪需求,2012-10-01,2017-12-31,5/2/30,社交网络,上海,尚未获投
正源食派果蔬帮,None,2013-08-01,2017-12-31,4/4/30,电子商务,北京,尚未获投
御诚资产,None,2013-06-01,2017-12-31,4/6/30,金融,湖北,尚未获投
达人工,市场伪需求/商业模式匮乏,2013-03-01,2017-12-31,4/9/30,电子商务,北京,天使轮
Blueface蓝颜面膜,None,2013-09-01,2017-12-31,4/3/30,电子商务,北京,尚未获投
名校直播,商业模式匮乏/业务过于分散,2013-09-01,2017-12-31,4/3/30,文娱传媒,江苏,尚未获投
183聊聊,None,2012-01-01,2017-12-31,5/11/30,社交网络,广东,尚未获投
Powerful泡否科技,现金流断裂/营销不足,2012-08-01,2017-12-31,5/4/30,电子商务,北京,A轮
亿言堂,None,2013-01-01,2017-12-31,4/11/30,房产服务,浙江,不明确
墨筹,None,2013-08-01,2017-12-31,4/4/30,金融,北京,不明确
Shyp,商业模式匮乏/行业竞争,2013-07-01,2017-12-31,4/5/30,物流,北美洲,B轮
微窝WeiWo,行业竞争,2012-01-01,2017-12-31,5/11/30,企业服务,广东,天使轮
佳乾信息,市场伪需求,2012-10-01,2017-12-31,5/2/30,房产服务,上海,天使轮
麦田圈,None,2013-10-01,2017-12-31,4/2/30,企业服务,江苏,尚未获投
